caso sem troca
iteração	 vencidas	 perdidas	 porcentagem	
3278	1064	2214	0.324588163514338
3279	1064	2215	0.3244891735285148
3280	1065	2215	0.3246951219512195
3281	1066	2215	0.3249009448338921
3282	1067	2215	0.3251066422912858
3283	1067	2216	0.32500761498629305
3284	1067	2217	0.32490864799025576
3285	1067	2218	0.3248097412480974
3286	1068	2218	0.32501521606816797
3287	1069	2218	0.3252205658655309
3288	1069	2219	0.32512165450121655
3289	1069	2220	0.32502280328367283
3290	1069	2221	0.3249240121580547
3291	1069	2222	0.3248252810695837
3292	1069	2223	0.324726609963548
3293	1069	2224	0.32462799878530213
3294	1069	2225	0.32452944748026713
3295	1069	2226	0.3244309559939302
3296	1069	2227	0.32433252427184467
3297	1070	2227	0.3245374582954201
3298	1070	2228	0.3244390539721043
3299	1070	2229	0.32434070930585024
3300	1070	2230	0.3242424242424242
3301	1071	2230	0.3244471372311421
3302	1071	2231	0.3243488794669897
3303	1071	2232	0.3242506811989101
3304	1072	2232	0.324455205811138
3305	1073	2232	0.32465960665658095
3306	1073	2233	0.32456140350877194
3307	1073	2234	0.3244632597520411
3308	1073	2235	0.32436517533252723
3309	1073	2236	0.324267150196434
3310	1073	2237	0.3241691842900302
3311	1073	2238	0.32407127755964965
3312	1074	2238	0.3242753623188406
3313	1074	2239	0.3241774826441292
3314	1074	2240	0.324079662039831
3315	1075	2240	0.32428355957767724
3316	1076	2240	0.32448733413751507
3317	1076	2241	0.3243895085921013
3318	1076	2242	0.324291742013261
3319	1076	2243	0.3241940343476951
3320	1077	2243	0.3243975903614458
3321	1077	2244	0.32429990966576333
3322	1078	2244	0.32450331125827814
3323	1078	2245	0.3244056575383689
3324	1079	2245	0.32460890493381467
3325	1080	2245	0.324812030075188
3326	1080	2246	0.3247143716175586
3327	1080	2247	0.3246167718665464
3328	1081	2247	0.32481971153846156
3329	1081	2248	0.32472213878041456
3330	1081	2249	0.3246246246246246
3331	1081	2250	0.3245271690183128
3332	1081	2251	0.3244297719087635
3333	1082	2251	0.3246324632463246
3334	1082	2252	0.3245350929814037
3335	1083	2252	0.3247376311844078
3336	1083	2253	0.32464028776978415
3337	1083	2254	0.3245430026970333
3338	1084	2254	0.32474535650089875
3339	1084	2255	0.3246480982330039
3340	1084	2256	0.32455089820359284
3341	1085	2256	0.32475306794372943
3342	1085	2257	0.324655894673848
3343	1085	2258	0.32455877953933593
3344	1085	2259	0.3244617224880383
3345	1086	2259	0.32466367713004485
3346	1087	2259	0.3248655110579797
3347	1087	2260	0.3247684493576337
3348	1088	2260	0.3249701314217443
3349	1088	2261	0.3248730964467005
3350	1089	2261	0.3250746268656716
3351	1090	2261	0.3252760370038794
3352	1090	2262	0.32517899761336516
3353	1090	2263	0.3250820161049806
3354	1090	2264	0.3249850924269529
3355	1090	2265	0.32488822652757077
3356	1090	2266	0.32479141835518477
3357	1090	2267	0.3246946678582067
3358	1091	2267	0.32489577129243596
3359	1092	2267	0.3250967549866032
3360	1093	2267	0.32529761904761906
3361	1093	2268	0.32520083308539127
3362	1093	2269	0.32510410469958356
3363	1093	2270	0.32500743383883435
3364	1093	2271	0.32491082045184305
3365	1094	2271	0.325111441307578
3366	1094	2272	0.32501485442661915
3367	1094	2273	0.3249183249183249
3368	1094	2274	0.3248218527315915
3369	1095	2274	0.3250222617987533
3370	1095	2275	0.3249258160237389
3371	1095	2276	0.3248294274695936
3372	1096	2276	0.3250296559905101
3373	1096	2277	0.32493329380373553
3374	1096	2278	0.3248369887374037
3375	1096	2279	0.3247407407407407
3376	1097	2279	0.32494075829383884
3377	1098	2279	0.3251406573882144
3378	1099	2279	0.32534043812907043
3379	1099	2280	0.3252441550754661
3380	1099	2281	0.32514792899408285
3381	1100	2281	0.3253475303164744
3382	1100	2282	0.3252513305736251
3383	1100	2283	0.325155187703222
3384	1100	2284	0.32505910165484636
3385	1100	2285	0.3249630723781389
3386	1100	2286	0.32486709982279977
3387	1100	2287	0.3247711839385887
3388	1100	2288	0.3246753246753247
3389	1100	2289	0.3245795219828858
3390	1100	2290	0.32448377581120946
3391	1100	2291	0.32438808611029196
3392	1100	2292	0.3242924528301887
3393	1101	2292	0.3244916003536693
3394	1101	2293	0.3243959929286977
3395	1102	2293	0.32459499263622976
3396	1102	2294	0.3244994110718492
3397	1102	2295	0.324403885781572
3398	1102	2296	0.32430841671571514
3399	1102	2297	0.3242130038246543
3400	1103	2297	0.32441176470588234
3401	1103	2298	0.32431637753601883
3402	1103	2299	0.32422104644326866
3403	1103	2300	0.3241257713781957
3404	1103	2301	0.32403055229142186
3405	1103	2302	0.323935389133627
3406	1103	2303	0.32384028185554903
3407	1104	2303	0.3240387437628412
3408	1104	2304	0.323943661971831
3409	1104	2305	0.3238486359636257
3410	1104	2306	0.32375366568914954
3411	1104	2307	0.32365875109938436
3412	1104	2308	0.3235638921453693
3413	1105	2308	0.3237620861412247
3414	1106	2308	0.3239601640304628
3415	1106	2309	0.3238653001464129
3416	1106	2310	0.3237704918032787
3417	1107	2310	0.32396839332748023
3418	1108	2310	0.32416617905207723
3419	1108	2311	0.32407136589646096
3420	1109	2311	0.3242690058479532
3421	1110	2311	0.3244665302543116
3422	1110	2312	0.3243717124488603
3423	1110	2313	0.32427695004382123
3424	1110	2314	0.3241822429906542
3425	1110	2315	0.32408759124087594
3426	1111	2315	0.32428488032691183
3427	1111	2316	0.3241902538663554
3428	1111	2317	0.324095682613769
3429	1111	2318	0.32400116652085154
3430	1112	2318	0.324198250728863
3431	1112	2319	0.3241037598367823
3432	1112	2320	0.32400932400932403
3433	1113	2320	0.3242062336149141
3434	1114	2320	0.32440302853814795
3435	1115	2320	0.3245997088791849
3436	1115	2321	0.3245052386495926
3437	1115	2322	0.32441082339249344
3438	1115	2323	0.32431646305991857
3439	1115	2324	0.3242221576039546
3440	1115	2325	0.3241279069767442
3441	1116	2325	0.32432432432432434
3442	1116	2326	0.3242300987797792
3443	1116	2327	0.3241359279697938
3444	1116	2328	0.3240418118466899
3445	1116	2329	0.3239477503628447
3446	1116	2330	0.3238537434706907
3447	1117	2330	0.3240498984624311
3448	1117	2331	0.32395591647331784
3449	1117	2332	0.3238619889823137
3450	1117	2333	0.323768115942029
3451	1117	2334	0.3236742973051289
3452	1117	2335	0.3235805330243337
3453	1118	2335	0.32377642629597453
3454	1118	2336	0.3236826867400116
3455	1118	2337	0.323589001447178
3456	1118	2338	0.32349537037037035
3457	1119	2338	0.32369106161411626
3458	1120	2338	0.32388663967611336
3459	1120	2339	0.32379300375831166
3460	1120	2340	0.3236994219653179
3461	1120	2341	0.3236058942502167
3462	1120	2342	0.32351242056614676
3463	1120	2343	0.3234190008663009
3464	1120	2344	0.3233256351039261
3465	1120	2345	0.32323232323232326
3466	1120	2346	0.3231390652048471
3467	1120	2347	0.3230458609749063
3468	1120	2348	0.3229527104959631
3469	1121	2348	0.32314788123378496
3470	1121	2349	0.32305475504322767
3471	1121	2350	0.32296168251224433
3472	1122	2350	0.32315668202764974
3473	1123	2350	0.32335156924848835
3474	1124	2350	0.3235463442717329
3475	1125	2350	0.3237410071942446
3476	1126	2350	0.3239355581127733
3477	1126	2351	0.32384239286741445
3478	1126	2352	0.3237492811960897
3479	1127	2352	0.323943661971831
3480	1127	2353	0.32385057471264367
3481	1128	2353	0.3240448147084171
3482	1129	2353	0.32423894313612867
3483	1130	2353	0.32443296009187483
3484	1130	2354	0.3243398392652124
3485	1131	2354	0.32453371592539454
3486	1131	2355	0.3244406196213425
3487	1132	2355	0.3246343561800975
3488	1132	2356	0.32454128440366975
3489	1132	2357	0.3244482659787905
3490	1132	2358	0.32435530085959885
3491	1132	2359	0.3242623890002865
3492	1132	2360	0.3241695303550974
3493	1132	2361	0.32407672487832806
3494	1132	2362	0.3239839725243274
3495	1132	2363	0.32389127324749645
3496	1132	2364	0.32379862700228834
3497	1132	2365	0.32370603374320844
3498	1132	2366	0.32361349342481416
3499	1132	2367	0.3235210060017148
3500	1132	2368	0.32342857142857145
3501	1133	2368	0.3236218223364753
3502	1133	2369	0.3235294117647059
3503	1133	2370	0.32343705395375394
3504	1134	2370	0.3236301369863014
3505	1134	2371	0.32353780313837377
3506	1134	2372	0.32344552196235027
3507	1134	2373	0.32335329341317365
3508	1134	2374	0.3232611174458381
3509	1134	2375	0.323168994015389
3510	1134	2376	0.3230769230769231
3511	1135	2376	0.32326972372543433
3512	1135	2377	0.32317767653758545
3513	1136	2377	0.3233703387418161
3514	1136	2378	0.3232783153101878
3515	1137	2378	0.32347083926031295
3516	1137	2379	0.32337883959044367
3517	1138	2379	0.32357122547625816
3518	1138	2380	0.3234792495736214
3519	1139	2380	0.32367149758454106
3520	1139	2381	0.3235795454545455
3521	1139	2382	0.32348764555524
3522	1140	2382	0.32367972742759793
3523	1140	2383	0.323587851263128
3524	1140	2384	0.32349602724177073
3525	1140	2385	0.32340425531914896
3526	1141	2385	0.32359614293817357
3527	1142	2385	0.3237879217465268
3528	1142	2386	0.32369614512471656
3529	1142	2387	0.32360442051572685
3530	1142	2388	0.3235127478753541
3531	1142	2389	0.32342112715944493
3532	1142	2390	0.3233295583238958
3533	1142	2391	0.3232380413246533
3534	1143	2391	0.3234295415959253
3535	1143	2392	0.32333804809052336
3536	1144	2392	0.3235294117647059
3537	1145	2392	0.3237206672321176
3538	1146	2392	0.323911814584511
3539	1146	2393	0.3238202882170105
3540	1146	2394	0.32372881355932204
3541	1146	2395	0.32363739056763624
3542	1146	2396	0.3235460191981931
3543	1147	2396	0.32373694609088344
3544	1147	2397	0.3236455981941309
3545	1148	2397	0.323836389280677
3546	1148	2398	0.32374506486181615
3547	1148	2399	0.32365379193684807
3548	1149	2399	0.32384441939120634
3549	1149	2400	0.3237531699070161
3550	1150	2400	0.323943661971831
3551	1150	2401	0.32385243593353985
3552	1150	2402	0.32376126126126126
3553	1151	2402	0.32395159020546016
3554	1152	2402	0.3241418120427687
3555	1153	2402	0.32433192686357243
3556	1154	2402	0.3245219347581552
3557	1154	2403	0.3244307000281136
3558	1154	2404	0.3243395165823496
3559	1154	2405	0.32424838437763415
3560	1154	2406	0.3241573033707865
3561	1154	2407	0.3240662735186745
3562	1155	2407	0.32425603593486807
3563	1156	2407	0.32444569183272526
3564	1157	2407	0.32463524130190796
3565	1157	2408	0.32454417952314163
3566	1157	2409	0.32445316881660125
3567	1157	2410	0.3243622091393328
3568	1158	2410	0.3245515695067265
3569	1158	2411	0.3244606332305968
3570	1158	2412	0.3243697478991597
3571	1158	2413	0.32427891346961635
3572	1159	2413	0.324468085106383
3573	1159	2414	0.3243772739994402
3574	1159	2415	0.32428651371012873
3575	1159	2416	0.3241958041958042
3576	1159	2417	0.32410514541387025
3577	1159	2418	0.32401453732177804
3578	1159	2419	0.32392397987702626
3579	1160	2419	0.324112880692931
3580	1161	2419	0.32430167597765364
3581	1161	2420	0.32421111421390675
3582	1161	2421	0.3241206030150754
3583	1161	2422	0.3240301423388222
3584	1161	2423	0.32393973214285715
3585	1161	2424	0.3238493723849372
3586	1162	2424	0.32403792526491915
3587	1162	2425	0.3239475885140786
3588	1162	2426	0.3238573021181717
3589	1162	2427	0.3237670660351073
3590	1163	2427	0.3239554317548747
3591	1164	2427	0.3241436925647452
3592	1165	2427	0.32433184855233854
3593	1165	2428	0.324241580851656
3594	1165	2429	0.3241513633834168
3595	1165	2430	0.3240611961057024
3596	1165	2431	0.32397107897664074
3597	1166	2431	0.3241590214067278
3598	1167	2431	0.32434685936631463
3599	1167	2432	0.324256737982773
3600	1167	2433	0.32416666666666666
3601	1167	2434	0.3240766453762844
3602	1167	2435	0.3239866740699611
3603	1167	2436	0.32389675270607826
3604	1168	2436	0.32408435072142067
3605	1168	2437	0.32399445214979194
3606	1169	2437	0.32418191902384913
3607	1169	2438	0.32409204324923757
3608	1169	2439	0.3240022172949002
3609	1170	2439	0.32418952618453867
3610	1170	2440	0.32409972299168976
3611	1170	2441	0.32400996953752426
3612	1170	2442	0.3239202657807309
3613	1171	2442	0.3241073899806255
3614	1171	2443	0.32401770890979525
3615	1171	2444	0.3239280774550484
3616	1172	2444	0.3241150442477876
3617	1172	2445	0.3240254354437379
3618	1172	2446	0.32393587617468217
3619	1173	2446	0.32412268582481346
3620	1174	2446	0.3243093922651934
3621	1175	2446	0.32449599558133113
3622	1175	2447	0.3244064053009387
3623	1175	2448	0.3243168644769528
3624	1176	2448	0.32450331125827814
3625	1176	2449	0.32441379310344826
3626	1176	2450	0.32432432432432434
3627	1177	2450	0.3245106148331955
3628	1177	2451	0.3244211686879824
3629	1177	2452	0.3243317718379719
3630	1178	2452	0.3245179063360882
3631	1178	2453	0.32442853208482514
3632	1178	2454	0.32433920704845814
3633	1178	2455	0.3242499311863474
3634	1179	2455	0.3244358833241607
3635	1179	2456	0.32434662998624486
3636	1180	2456	0.32453245324532454
3637	1181	2456	0.32471817431949407
3638	1182	2456	0.32490379329301816
3639	1182	2457	0.32481450948062657
3640	1183	2457	0.325
3641	1183	2458	0.3249107388080198
3642	1184	2458	0.32509610104338277
3643	1184	2459	0.3250068624759813
3644	1184	2460	0.32491767288693746
3645	1185	2460	0.32510288065843623
3646	1185	2461	0.32501371365880416
3647	1186	2461	0.3251987935289279
3648	1187	2461	0.32538377192982454
3649	1188	2461	0.32556864894491644
3650	1189	2461	0.32575342465753426
3651	1189	2462	0.3256642015886059
3652	1190	2462	0.3258488499452355
3653	1190	2463	0.32575964960306597
3654	1191	2463	0.32594417077175697
3655	1191	2464	0.32585499316005473
3656	1191	2465	0.32576586433260396
3657	1191	2466	0.32567678424938473
3658	1191	2467	0.325587752870421
3659	1191	2468	0.32549877015578027
3660	1192	2468	0.3256830601092896
3661	1193	2468	0.32586724938541384
3662	1193	2469	0.3257782632441289
3663	1193	2470	0.3256893256893257
3664	1193	2471	0.3256004366812227
3665	1194	2471	0.3257844474761255
3666	1194	2472	0.32569558101472995
3667	1194	2473	0.3256067630215435
3668	1194	2474	0.3255179934569248
3669	1194	2475	0.32542927228127555
3670	1195	2475	0.32561307901907355
3671	1196	2475	0.3257967856169981
3672	1196	2476	0.32570806100217864
3673	1197	2476	0.325891641709774
3674	1197	2477	0.3258029395753947
3675	1198	2477	0.32598639455782313
3676	1198	2478	0.3258977149075082
3677	1199	2478	0.32608104432961654
3678	1200	2478	0.3262642740619902
3679	1201	2478	0.3264474041859201
3680	1201	2479	0.3263586956521739
3681	1201	2480	0.32627003531649007
3682	1201	2481	0.326181423139598
3683	1201	2482	0.32609285908226987
3684	1202	2482	0.3262757871878393
3685	1203	2482	0.3264586160108548
3686	1203	2483	0.32637004883342374
3687	1203	2484	0.32628152969894225
3688	1204	2484	0.3264642082429501
3689	1204	2485	0.32637571157495254
3690	1205	2485	0.3265582655826558
3691	1206	2485	0.3267407206719046
3692	1206	2486	0.3266522210184182
3693	1206	2487	0.32656376929325753
3694	1206	2488	0.32647536545749867
3695	1207	2488	0.3266576454668471
3696	1208	2488	0.3268398268398268
3697	1209	2488	0.3270219096564782
3698	1209	2489	0.3269334775554354
3699	1209	2490	0.32684509326845096
3700	1210	2490	0.327027027027027
3701	1211	2490	0.3272088624696028
3702	1211	2491	0.3271204754186926
3703	1212	2491	0.32730218741560896
3704	1213	2491	0.3274838012958963
3705	1214	2491	0.3276653171390013
3706	1214	2492	0.32757690232056125
3707	1214	2493	0.3274885352036687
3708	1214	2494	0.32740021574973033
3709	1214	2495	0.32731194392019414
3710	1214	2496	0.32722371967654984
3711	1214	2497	0.32713554298032876
3712	1214	2498	0.3270474137931034
3713	1214	2499	0.32695933207648803
3714	1214	2500	0.32687129779213786
3715	1214	2501	0.32678331090174967
3716	1215	2501	0.32696447793326155
3717	1216	2501	0.3271455474845305
3718	1216	2502	0.3270575578267886
3719	1216	2503	0.32696961548803444
3720	1216	2504	0.32688172043010755
3721	1217	2504	0.3270626175759205
3722	1218	2504	0.3272434175174637
3723	1218	2505	0.3271555197421434
3724	1219	2505	0.32733619763694954
3725	1219	2506	0.327248322147651
3726	1220	2506	0.32742887815351585
3727	1221	2506	0.3276093372685806
3728	1222	2506	0.32778969957081544
3729	1223	2506	0.3279699651381067
3730	1224	2506	0.3281501340482574
3731	1224	2507	0.3280621817207183
3732	1225	2507	0.3282422293676313
3733	1225	2508	0.328154299491026
3734	1226	2508	0.3283342260310659
3735	1226	2509	0.3282463186077644
3736	1227	2509	0.3284261241970021
3737	1227	2510	0.32833823922932837
3738	1228	2510	0.328517924023542
3739	1228	2511	0.32843006151377374
3740	1228	2512	0.32834224598930484
3741	1229	2512	0.3285217856188185
3742	1229	2513	0.3284339925173704
3743	1229	2514	0.3283462463264761
3744	1230	2514	0.328525641025641
3745	1231	2514	0.3287049399198932
3746	1231	2515	0.32861719167111586
3747	1231	2516	0.3285294902588738
3748	1232	2516	0.3287086446104589
3749	1233	2516	0.32888770338757
3750	1233	2517	0.3288
3751	1233	2518	0.32871234337509997
3752	1233	2519	0.32862473347547977
3753	1233	2520	0.328537170263789
3754	1233	2521	0.3284496537027171
3755	1233	2522	0.3283621837549933
3756	1233	2523	0.3282747603833866
3757	1233	2524	0.32818738355070537
3758	1233	2525	0.32810005321979774
3759	1233	2526	0.3280127693535515
3760	1233	2527	0.3279255319148936
3761	1233	2528	0.32783834086679076
3762	1234	2528	0.32801701222753854
3763	1235	2528	0.3281955886260962
3764	1235	2529	0.3281083953241233
3765	1235	2530	0.3280212483399734
3766	1236	2530	0.32819968135953265
3767	1236	2531	0.32811255641093706
3768	1237	2531	0.32829087048832273
3769	1238	2531	0.3284690899442823
3770	1238	2532	0.3283819628647215
3771	1238	2533	0.328294881994166
3772	1239	2533	0.32847295864262993
3773	1240	2533	0.32865094089583885
3774	1240	2534	0.3285638579756227
3775	1240	2535	0.32847682119205296
3776	1240	2536	0.3283898305084746
3777	1240	2537	0.3283028858882711
3778	1241	2537	0.32848067760719957
3779	1242	2537	0.32865837523154273
3780	1242	2538	0.32857142857142857
3781	1242	2539	0.32848452790267124
3782	1242	2540	0.328397673188789
3783	1242	2541	0.3283108643933386
3784	1243	2541	0.32848837209302323
3785	1244	2541	0.328665785997358
3786	1244	2542	0.32857897517168516
3787	1245	2542	0.32875627145497754
3788	1245	2543	0.32866948257655754
3789	1245	2544	0.3285827395091053
3790	1245	2545	0.32849604221635886
3791	1246	2545	0.3286731733051965
3792	1247	2545	0.32885021097046413
3793	1247	2546	0.32876351173213814
3794	1247	2547	0.3286768581971534
3795	1247	2548	0.3285902503293808
3796	1247	2549	0.3285036880927292
3797	1247	2550	0.32841717145114563
3798	1247	2551	0.32833070036861506
3799	1247	2552	0.3282442748091603
3800	1248	2552	0.32842105263157895
3801	1248	2553	0.3283346487766377
3802	1248	2554	0.32824829037348763
3803	1248	2555	0.328161977386274
3804	1248	2556	0.3280757097791798
3805	1248	2557	0.32798948751642576
3806	1248	2558	0.3279033105622701
3807	1248	2559	0.32781717888100864
3808	1249	2559	0.3279936974789916
3809	1249	2560	0.3279075872932528
3810	1250	2560	0.32808398950131235
3811	1251	2560	0.32826029913408555
3812	1251	2561	0.3281741867785939
3813	1252	2561	0.32835038027799635
3814	1253	2561	0.32852648138437335
3815	1253	2562	0.3284403669724771
3816	1254	2562	0.32861635220125784
3817	1255	2562	0.32879224521875816
3818	1256	2562	0.3289680460974332
3819	1256	2563	0.32888190625818275
3820	1256	2564	0.3287958115183246
3821	1256	2565	0.3287097618424496
3822	1257	2565	0.32888540031397173
3823	1258	2565	0.32906094690034005
3824	1259	2565	0.32923640167364016
3825	1260	2565	0.32941176470588235
3826	1260	2566	0.3293256664924203
3827	1260	2567	0.32923961327410506
3828	1261	2567	0.3294148380355277
3829	1262	2567	0.32958997127187256
3830	1262	2568	0.32950391644908616
3831	1262	2569	0.32941790655181413
3832	1262	2570	0.32933194154488515
3833	1262	2571	0.3292460213931646
3834	1263	2571	0.32942097026604067
3835	1264	2571	0.32959582790091263
3836	1264	2572	0.3295099061522419
3837	1264	2573	0.32942402918947095
3838	1265	2573	0.32959874934861905
3839	1265	2574	0.32951289398280803
3840	1265	2575	0.3294270833333333
3841	1266	2575	0.3296016662327519
3842	1266	2576	0.3295158771473191
3843	1266	2577	0.3294301327088212
3844	1267	2577	0.32960457856399583
3845	1268	2577	0.329778933680104
3846	1268	2578	0.3296931877275091
3847	1268	2579	0.32960748635300235
3848	1269	2579	0.32978170478170477
3849	1269	2580	0.32969602494154326
3850	1270	2580	0.32987012987012987
3851	1270	2581	0.3297844715658271
3852	1270	2582	0.3296988577362409
3853	1270	2583	0.3296132883467428
3854	1270	2584	0.32952776336274003
3855	1270	2585	0.32944228274967574
3856	1270	2586	0.32935684647302904
3857	1270	2587	0.32927145449831474
3858	1270	2588	0.32918610679108345
3859	1270	2589	0.3291008033169215
3860	1271	2589	0.32927461139896375
3861	1271	2590	0.3291893291893292
3862	1271	2591	0.32910409114448474
3863	1271	2592	0.329018897230132
3864	1272	2592	0.32919254658385094
3865	1272	2593	0.32910737386804656
3866	1272	2594	0.3290222452146922
3867	1272	2595	0.32893716058960437
3868	1273	2595	0.32911065149948293
3869	1274	2595	0.3292840527268028
3870	1274	2596	0.32919896640826873
3871	1274	2597	0.3291139240506329
3872	1274	2598	0.3290289256198347
3873	1275	2598	0.3292021688613478
3874	1276	2598	0.3293753226639133
3875	1276	2599	0.32929032258064517
3876	1277	2599	0.32946336429308565
3877	1277	2600	0.32937838534949704
3878	1277	2601	0.3292934502320784
3879	1277	2602	0.3292085589069348
3880	1278	2602	0.32938144329896907
3881	1279	2602	0.3295542385982994
3882	1279	2603	0.3294693456980938
3883	1279	2604	0.3293844965233067
3884	1280	2604	0.329557157569516
3885	1280	2605	0.32947232947232946
3886	1280	2606	0.3293875450334534
3887	1281	2606	0.32956007203498844
3888	1281	2607	0.32947530864197533
3889	1281	2608	0.32939058884031885
3890	1281	2609	0.329305912596401
3891	1281	2610	0.3292212798766384
3892	1281	2611	0.329136690647482
3893	1281	2612	0.3290521448754174
3894	1282	2612	0.3292244478685157
3895	1282	2613	0.3291399229781771
3896	1283	2613	0.32931211498973306
3897	1283	2614	0.3292276109828073
3898	1284	2614	0.3293996921498204
3899	1285	2614	0.32957168504744805
3900	1286	2614	0.32974358974358975
3901	1286	2615	0.32965906177903104
3902	1287	2615	0.32983085597129674
3903	1287	2616	0.3297463489623367
3904	1287	2617	0.3296618852459016
3905	1288	2617	0.3298335467349552
3906	1288	2618	0.32974910394265233
3907	1289	2618	0.32992065523419506
3908	1289	2619	0.3298362333674514
3909	1290	2619	0.33000767459708363
3910	1290	2620	0.329923273657289
3911	1290	2621	0.329838915878292
3912	1290	2622	0.32975460122699385
3913	1290	2623	0.32967032967032966
3914	1290	2624	0.32958610117526826
3915	1291	2624	0.329757343550447
3916	1292	2624	0.3299284984678243
3917	1292	2625	0.3298442685728874
3918	1293	2625	0.33001531393568145
3919	1294	2625	0.33018627200816536
3920	1294	2626	0.33010204081632655
3921	1294	2627	0.33001785258862537
3922	1294	2628	0.32993370729219784
3923	1294	2629	0.3298496048942136
3924	1294	2630	0.32976554536187563
3925	1295	2630	0.32993630573248406
3926	1296	2630	0.33010697911360165
3927	1296	2631	0.3300229182582124
3928	1297	2631	0.33019348268839105
3929	1297	2632	0.3301094426062611
3930	1297	2633	0.33002544529262084
3931	1297	2634	0.3299414907148308
3932	1297	2635	0.3298575788402848
3933	1297	2636	0.32977370963640984
3934	1297	2637	0.329689883070666
3935	1298	2637	0.3298602287166455
3936	1299	2637	0.33003048780487804
3937	1299	2638	0.3299466598933198
3938	1300	2638	0.33011681056373793
3939	1300	2639	0.33003300330033003
3940	1301	2639	0.3302030456852792
3941	1301	2640	0.3301192590713017
3942	1302	2640	0.3302891933028919
3943	1302	2641	0.33020542733958913
3944	1303	2641	0.3303752535496957
3945	1304	2641	0.3305449936628644
3946	1305	2641	0.33071464774455145
3947	1306	2641	0.33088421586014694
3948	1306	2642	0.33080040526849036
3949	1306	2643	0.3307166371233224
3950	1307	2643	0.3308860759493671
3951	1308	2643	0.3310554290053151
3952	1308	2644	0.3309716599190283
3953	1308	2645	0.33088793321527954
3954	1308	2646	0.330804248861912
3955	1309	2646	0.3309734513274336
3956	1309	2647	0.3308897876643074
3957	1309	2648	0.33080616628759163
3958	1310	2648	0.3309752400202122
3959	1311	2648	0.33114422834049
3960	1311	2649	0.33106060606060606
3961	1311	2650	0.33097702600353446
3962	1311	2651	0.3308934881373044
3963	1311	2652	0.3308099924299773
3964	1312	2652	0.33097880928355194
3965	1312	2653	0.3308953341740227
3966	1313	2653	0.33106404437720627
3967	1313	2654	0.3309805898663978
3968	1313	2655	0.3308971774193548
3969	1314	2655	0.3310657596371882
3970	1315	2655	0.33123425692695213
3971	1315	2656	0.3311508436162176
3972	1315	2657	0.331067472306143
3973	1315	2658	0.33098414296501383
3974	1315	2659	0.33090085556114746
3975	1316	2659	0.3310691823899371
3976	1316	2660	0.33098591549295775
3977	1316	2661	0.33090269047020365
3978	1316	2662	0.3308195072900955
3979	1317	2662	0.33098768534807743
3980	1317	2663	0.3309045226130653
3981	1318	2663	0.33107259482542073
3982	1319	2663	0.3312405826217981
3983	1319	2664	0.33115741903088125
3984	1319	2665	0.33107429718875503
3985	1319	2666	0.33099121706399
3986	1319	2667	0.3309081786251882
3987	1320	2667	0.3310759969902182
3988	1320	2668	0.33099297893681046
3989	1321	2668	0.3311606919027325
3990	1322	2668	0.331328320802005
3991	1323	2668	0.3314958656978201
3992	1323	2669	0.3314128256513026
3993	1323	2670	0.3313298271975958
3994	1324	2670	0.3314972458688032
3995	1324	2671	0.3314142678347935
3996	1324	2672	0.33133133133133136
3997	1324	2673	0.33124843632724543
3998	1325	2673	0.331415707853927
3999	1325	2674	0.3313328332083021
4000	1326	2674	0.3315
4001	1327	2674	0.3316670832291927
4002	1328	2674	0.33183408295852074
4003	1328	2675	0.3317511866100425
4004	1328	2676	0.33166833166833165
4005	1328	2677	0.331585518102372
4006	1329	2677	0.33175237144283576
4007	1330	2677	0.33191914150237084
4008	1331	2677	0.33208582834331335
4009	1331	2678	0.3320029932651534
4010	1331	2679	0.3319201995012469
4011	1331	2680	0.3318374470206931
4012	1331	2681	0.33175473579262216
4013	1331	2682	0.33167206578619485
4014	1331	2683	0.3315894369706029
4015	1332	2683	0.33175591531755916
4016	1333	2683	0.3319223107569721
4017	1333	2684	0.33183968135424446
4018	1333	2685	0.3317570930811349
4019	1333	2686	0.331674545906942
4020	1333	2687	0.331592039800995
4021	1333	2688	0.3315095747326536
4022	1333	2689	0.3314271506713078
4023	1333	2690	0.3313447675863783
4024	1333	2691	0.3312624254473161
4025	1334	2691	0.3314285714285714
4026	1334	2692	0.3313462493790363
4027	1334	2693	0.3312639682145518
4028	1334	2694	0.3311817279046673
4029	1334	2695	0.3310995284189625
4030	1334	2696	0.33101736972704715
4031	1334	2697	0.33093525179856115
4032	1334	2698	0.3308531746031746
4033	1335	2698	0.3310190924869824
4034	1336	2698	0.33118492811105604
4035	1336	2699	0.3311028500619579
4036	1337	2699	0.33126858275520316
4037	1338	2699	0.3314342333415903
4038	1338	2700	0.3313521545319465
4039	1339	2700	0.33151770240158457
4040	1339	2701	0.33143564356435645
4041	1339	2702	0.3313536253402623
4042	1339	2703	0.33127164769915884
4043	1340	2703	0.33143705169428644
4044	1340	2704	0.3313550939663699
4045	1340	2705	0.33127317676143386
4046	1341	2705	0.3314384577360356
4047	1341	2706	0.3313565604151223
4048	1341	2707	0.33127470355731226
4049	1341	2708	0.33119288713262535
4050	1342	2708	0.331358024691358
4051	1343	2708	0.33152308072080966
4052	1344	2708	0.33168805528134254
4053	1344	2709	0.3316062176165803
4054	1345	2709	0.3317710902812038
4055	1346	2709	0.3319358816276202
4056	1346	2710	0.3318540433925049
4057	1346	2711	0.33177224550160217
